,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252
2020-04-25,188.0,394.0,1408.0,344.0,976.0,728.0,5136.0,11872.0,1013.0,1113.0,112.0,1120.0,10122.0,,538.0,27655.0,120.0,197.0,425.0,117.0,668.0,15149.0,6327.0,78373.0,1003.0,216.0,419.0,982.0,416.0,,2371.0,5715.0,645.0,330.0,763.0,1366.0,1075.0,,206.0,2500.0,43493.0,,132.0,109800.0,134.0,131.0,577.0,,191.0,,458.0,1542.0,5498.0,1002.0,66599.0,1204.0,9233.0,6003.0,60498.0,1530.0,326.0,604.0,,8635.0,162.0,613.0,345.0,267.0,140.0,430.0,3007.0,,3663.0,,223.0,285.0,2627.0,755.0,123.0,486.0,102.0,1118.0,289.0,208.0,337.0,325.0,2755.0,319.0,,7496.0,762.0,1944.0,1228.0,809.0,2817.0,5568.0,,,2049.0,262.0,1094.0,956.0,355.0,211.0,,1473.0,92355.0,109.0,,1005.0,21000.0,,2547.0,,194.0,21737.0,99079.0,782.0,1760.0,593.0,369.0,621.0,132.0,220.0,,789585.0,,394.0,1408.0,344.0,976.0,728.0,5136.0,11872.0,1013.0,1113.0,112.0,1120.0,10122.0,,538.0,27655.0,120.0,197.0,425.0,117.0,668.0,15149.0,6327.0,78373.0,1003.0,216.0,419.0,982.0,416.0,,2371.0,5715.0,645.0,330.0,763.0,1366.0,1075.0,,206.0,2500.0,43493.0,,132.0,109800.0,134.0,131.0,577.0,,191.0,,458.0,1542.0,5498.0,1002.0,66599.0,1204.0,9233.0,6003.0,60498.0,1530.0,326.0,604.0,,8635.0,162.0,613.0,345.0,267.0,140.0,430.0,3007.0,,3663.0,,223.0,285.0,2627.0,755.0,123.0,486.0,102.0,1118.0,289.0,208.0,337.0,325.0,2755.0,319.0,,7496.0,762.0,1944.0,1228.0,809.0,2817.0,5568.0,,,2049.0,262.0,1094.0,956.0,355.0,211.0,,1473.0,92355.0,109.0,,1005.0,21000.0,,2547.0,,194.0,21737.0,99079.0,782.0,1760.0,593.0,369.0,621.0,132.0,220.0,,789585.0,
2020-04-26,188.0,403.0,1479.0,344.0,1030.0,803.0,5376.0,12103.0,1080.0,1160.0,113.0,1573.0,10417.0,,592.0,29160.0,121.0,197.0,442.0,117.0,697.0,16013.0,6746.0,78450.0,1067.0,242.0,419.0,1034.0,437.0,148.0,2453.0,5858.0,645.0,373.0,822.0,1366.0,1114.0,,228.0,2500.0,44594.0,,139.0,109800.0,134.0,131.0,577.0,,208.0,,458.0,1570.0,5939.0,1042.0,68193.0,1224.0,9233.0,6435.0,63120.0,1656.0,332.0,646.0,,8717.0,165.0,656.0,345.0,267.0,143.0,460.0,3088.0,,3762.0,,249.0,295.0,7149.0,825.0,153.0,537.0,102.0,1142.0,325.0,222.0,374.0,329.0,2866.0,338.0,,7797.0,792.0,2126.0,1277.0,929.0,2890.0,6250.0,,,2215.0,276.0,1152.0,1002.0,386.0,219.0,,1473.0,95708.0,118.0,,1005.0,21300.0,,2547.0,,207.0,25582.0,100372.0,782.0,1887.0,643.0,370.0,707.0,132.0,225.0,,817405.0,,403.0,1479.0,344.0,1030.0,803.0,5376.0,12103.0,1080.0,1160.0,113.0,1573.0,10417.0,,592.0,29160.0,121.0,197.0,442.0,117.0,697.0,16013.0,6746.0,78450.0,1067.0,242.0,419.0,1034.0,437.0,148.0,2453.0,5858.0,645.0,373.0,822.0,1366.0,1114.0,,228.0,2500.0,44594.0,,139.0,109800.0,134.0,131.0,577.0,,208.0,,458.0,1570.0,5939.0,1042.0,68193.0,1224.0,9233.0,6435.0,63120.0,1656.0,332.0,646.0,,8717.0,165.0,656.0,345.0,267.0,143.0,460.0,3088.0,,3762.0,,249.0,295.0,7149.0,825.0,153.0,537.0,102.0,1142.0,325.0,222.0,374.0,329.0,2866.0,338.0,,7797.0,792.0,2126.0,1277.0,929.0,2890.0,6250.0,,,2215.0,276.0,1152.0,1002.0,386.0,219.0,,1473.0,95708.0,118.0,,1005.0,21300.0,,2547.0,,207.0,25582.0,100372.0,782.0,1887.0,643.0,370.0,707.0,132.0,225.0,,817405.0,
2020-04-27,207.0,410.0,1508.0,344.0,1107.0,833.0,5541.0,12282.0,1139.0,1189.0,122.0,1695.0,10785.0,,624.0,30152.0,123.0,205.0,453.0,117.0,786.0,16883.0,7024.0,78558.0,1133.0,264.0,468.0,1103.0,501.0,148.0,2545.0,5994.0,645.0,411.0,910.0,1366.0,1176.0,,233.0,2500.0,44903.0,,149.0,112000.0,155.0,131.0,577.0,,208.0,,485.0,1608.0,6523.0,1107.0,69657.0,1263.0,9233.0,6731.0,64928.0,1809.0,337.0,682.0,106.0,8764.0,166.0,806.0,370.0,267.0,145.0,467.0,3104.0,,3862.0,112.0,282.0,299.0,8354.0,895.0,153.0,593.0,117.0,1180.0,350.0,239.0,500.0,333.0,2936.0,338.0,,8088.0,862.0,2265.0,1329.0,1012.0,3054.0,6767.0,,,2357.0,283.0,1182.0,1060.0,394.0,221.0,,1473.0,98372.0,120.0,,1005.0,21800.0,,2594.0,,216.0,29140.0,106988.0,840.0,1978.0,647.0,375.0,789.0,137.0,225.0,,845985.0,,410.0,1508.0,344.0,1107.0,833.0,5541.0,12282.0,1139.0,1189.0,122.0,1695.0,10785.0,,624.0,30152.0,123.0,205.0,453.0,117.0,786.0,16883.0,7024.0,78558.0,1133.0,264.0,468.0,1103.0,501.0,148.0,2545.0,5994.0,645.0,411.0,910.0,1366.0,1176.0,,233.0,2500.0,44903.0,,149.0,112000.0,155.0,131.0,577.0,,208.0,,485.0,1608.0,6523.0,1107.0,69657.0,1263.0,9233.0,6731.0,64928.0,1809.0,337.0,682.0,106.0,8764.0,166.0,806.0,370.0,267.0,145.0,467.0,3104.0,,3862.0,112.0,282.0,299.0,8354.0,895.0,153.0,593.0,117.0,1180.0,350.0,239.0,500.0,333.0,2936.0,338.0,,8088.0,862.0,2265.0,1329.0,1012.0,3054.0,6767.0,,,2357.0,283.0,1182.0,1060.0,394.0,221.0,,1473.0,98372.0,120.0,,1005.0,21800.0,,2594.0,,216.0,29140.0,106988.0,840.0,1978.0,647.0,375.0,789.0,137.0,225.0,,845985.0,
2020-04-28,220.0,422.0,1558.0,385.0,1140.0,848.0,5588.0,12362.0,1162.0,1218.0,131.0,1740.0,10878.0,,659.0,31142.0,124.0,206.0,469.0,119.0,805.0,18268.0,7327.0,78664.0,1210.0,287.0,499.0,1166.0,525.0,148.0,2826.0,6148.0,645.0,477.0,993.0,1557.0,1236.0,,233.0,2500.0,45513.0,,156.0,114500.0,155.0,131.0,577.0,,246.0,,498.0,1624.0,7137.0,1151.0,70933.0,1286.0,9233.0,7200.0,66624.0,1899.0,342.0,720.0,114.0,8854.0,201.0,1012.0,395.0,267.0,145.0,474.0,3123.0,,3957.0,113.0,286.0,302.0,9086.0,925.0,189.0,695.0,117.0,1214.0,385.0,255.0,553.0,364.0,3029.0,455.0,,8425.0,932.0,2466.0,1357.0,1066.0,3141.0,7346.0,,,2531.0,284.0,1209.0,1095.0,403.0,221.0,,1473.0,100875.0,126.0,,1005.0,22200.0,,2609.0,,279.0,33791.0,111424.0,864.0,2090.0,676.0,386.0,892.0,142.0,225.0,,873677.0,,422.0,1558.0,385.0,1140.0,848.0,5588.0,12362.0,1162.0,1218.0,131.0,1740.0,10878.0,,659.0,31142.0,124.0,206.0,469.0,119.0,805.0,18268.0,7327.0,78664.0,1210.0,287.0,499.0,1166.0,525.0,148.0,2826.0,6148.0,645.0,477.0,993.0,1557.0,1236.0,,233.0,2500.0,45513.0,,156.0,114500.0,155.0,131.0,577.0,,246.0,,498.0,1624.0,7137.0,1151.0,70933.0,1286.0,9233.0,7200.0,66624.0,1899.0,342.0,720.0,114.0,8854.0,201.0,1012.0,395.0,267.0,145.0,474.0,3123.0,,3957.0,113.0,286.0,302.0,9086.0,925.0,189.0,695.0,117.0,1214.0,385.0,255.0,553.0,364.0,3029.0,455.0,,8425.0,932.0,2466.0,1357.0,1066.0,3141.0,7346.0,,,2531.0,284.0,1209.0,1095.0,403.0,221.0,,1473.0,100875.0,126.0,,1005.0,22200.0,,2609.0,,279.0,33791.0,111424.0,864.0,2090.0,676.0,386.0,892.0,142.0,225.0,,873677.0,
2020-04-29,228.0,431.0,1651.0,398.0,1162.0,866.0,5665.0,12580.0,1221.0,1310.0,139.0,1993.0,10943.0,110.0,682.0,32544.0,124.0,222.0,476.0,119.0,915.0,19231.0,7710.0,78729.0,1268.0,306.0,525.0,1232.0,575.0,148.0,2948.0,6313.0,645.0,498.0,1165.0,1557.0,1304.0,,240.0,2800.0,46886.0,,168.0,117400.0,188.0,131.0,577.0,,269.0,,516.0,1636.0,7747.0,1254.0,72439.0,1319.0,9233.0,7746.0,68941.0,1899.0,348.0,774.0,124.0,8922.0,232.0,1176.0,416.0,267.0,145.0,536.0,3123.0,,4032.0,122.0,303.0,303.0,11423.0,975.0,199.0,778.0,117.0,1229.0,403.0,255.0,589.0,364.0,3233.0,455.0,102.0,9179.0,975.0,2655.0,1389.0,1134.0,3404.0,8456.0,,,2784.0,296.0,1260.0,1128.0,423.0,223.0,,2073.0,102548.0,134.0,,1005.0,22600.0,,2652.0,,279.0,38809.0,115936.0,992.0,2181.0,682.0,394.0,992.0,142.0,222.0,,906955.0,,431.0,1651.0,398.0,1162.0,866.0,5665.0,12580.0,1221.0,1310.0,139.0,1993.0,10943.0,110.0,682.0,32544.0,124.0,222.0,476.0,119.0,915.0,19231.0,7710.0,78729.0,1268.0,306.0,525.0,1232.0,575.0,148.0,2948.0,6313.0,645.0,498.0,1165.0,1557.0,1304.0,,240.0,2800.0,46886.0,,168.0,117400.0,188.0,131.0,577.0,,269.0,,516.0,1636.0,7747.0,1254.0,72439.0,1319.0,9233.0,7746.0,68941.0,1899.0,348.0,774.0,124.0,8922.0,232.0,1176.0,416.0,267.0,145.0,536.0,3123.0,,4032.0,122.0,303.0,303.0,11423.0,975.0,199.0,778.0,117.0,1229.0,403.0,255.0,589.0,364.0,3233.0,455.0,102.0,9179.0,975.0,2655.0,1389.0,1134.0,3404.0,8456.0,,,2784.0,296.0,1260.0,1128.0,423.0,223.0,,2073.0,102548.0,134.0,,1005.0,22600.0,,2652.0,,279.0,38809.0,115936.0,992.0,2181.0,682.0,394.0,992.0,142.0,222.0,,906955.0,
2020-04-30,252.0,455.0,1702.0,423.0,1192.0,900.0,5715.0,12779.0,1267.0,1455.0,150.0,2072.0,11283.0,117.0,710.0,34132.0,124.0,243.0,498.0,119.0,934.0,20327.0,8057.0,78785.0,1411.0,323.0,557.0,1288.0,617.0,148.0,3108.0,6558.0,645.0,599.0,1228.0,1557.0,1335.0,106.0,236.0,2800.0,48228.0,,178.0,120400.0,188.0,131.0,577.0,,313.0,,536.0,1656.0,8437.0,1391.0,73791.0,1346.0,13386.0,8233.0,71252.0,2368.0,356.0,819.0,129.0,9059.0,249.0,1389.0,437.0,348.0,150.0,563.0,3134.0,,4087.0,129.0,339.0,306.0,11423.0,1114.0,203.0,928.0,119.0,1241.0,435.0,307.0,627.0,364.0,3425.0,527.0,102.0,10037.0,1023.0,3025.0,1470.0,1243.0,3569.0,10286.0,,,2953.0,315.0,1292.0,1188.0,484.0,230.0,,2073.0,108947.0,136.0,,1005.0,22600.0,167.0,2665.0,,294.0,44040.0,120720.0,1103.0,2329.0,726.0,412.0,1096.0,142.0,222.0,,948425.0,,455.0,1702.0,423.0,1192.0,900.0,5715.0,12779.0,1267.0,1455.0,150.0,2072.0,11283.0,117.0,710.0,34132.0,124.0,243.0,498.0,119.0,934.0,20327.0,8057.0,78785.0,1411.0,323.0,557.0,1288.0,617.0,148.0,3108.0,6558.0,645.0,599.0,1228.0,1557.0,1335.0,106.0,236.0,2800.0,48228.0,,178.0,120400.0,188.0,131.0,577.0,,313.0,,536.0,1656.0,8437.0,1391.0,73791.0,1346.0,13386.0,8233.0,71252.0,2368.0,356.0,819.0,129.0,9059.0,249.0,1389.0,437.0,348.0,150.0,563.0,3134.0,,4087.0,129.0,339.0,306.0,11423.0,1114.0,203.0,928.0,119.0,1241.0,435.0,307.0,627.0,364.0,3425.0,527.0,102.0,10037.0,1023.0,3025.0,1470.0,1243.0,3569.0,10286.0,,,2953.0,315.0,1292.0,1188.0,484.0,230.0,,2073.0,108947.0,136.0,,1005.0,22600.0,167.0,2665.0,,294.0,44040.0,120720.0,1103.0,2329.0,726.0,412.0,1096.0,142.0,222.0,,948425.0,
2020-05-01,260.0,470.0,1779.0,468.0,1256.0,929.0,5742.0,12907.0,1325.0,1500.0,160.0,2386.0,11576.0,132.0,727.0,35935.0,124.0,266.0,506.0,119.0,934.0,21424.0,8580.0,78845.0,1439.0,338.0,574.0,1348.0,681.0,296.0,3314.0,6741.0,645.0,642.0,1301.0,1558.0,1381.0,119.0,249.0,3000.0,49476.0,,184.0,123500.0,212.0,131.0,1374.0,,329.0,,581.0,1670.0,9068.0,1522.0,75103.0,1375.0,13386.0,8561.0,75945.0,2460.0,362.0,866.0,144.0,9072.0,271.0,1539.0,462.0,348.0,150.0,589.0,3213.0,,4171.0,135.0,351.0,310.0,11423.0,1182.0,214.0,984.0,125.0,1252.0,452.0,319.0,738.0,495.0,4315.0,576.0,113.0,10405.0,1043.0,3236.0,1519.0,1372.0,4017.0,11619.0,104.0,,3163.0,334.0,1343.0,1244.0,524.0,233.0,,2073.0,112050.0,154.0,,1005.0,23400.0,167.0,2684.0,,305.0,48886.0,153947.0,1238.0,2429.0,728.0,417.0,1133.0,142.0,219.0,,1013886.0,,470.0,1779.0,468.0,1256.0,929.0,5742.0,12907.0,1325.0,1500.0,160.0,2386.0,11576.0,132.0,727.0,35935.0,124.0,266.0,506.0,119.0,934.0,21424.0,8580.0,78845.0,1439.0,338.0,574.0,1348.0,681.0,296.0,3314.0,6741.0,645.0,642.0,1301.0,1558.0,1381.0,119.0,249.0,3000.0,49476.0,,184.0,123500.0,212.0,131.0,1374.0,,329.0,,581.0,1670.0,9068.0,1522.0,75103.0,1375.0,13386.0,8561.0,75945.0,2460.0,362.0,866.0,144.0,9072.0,271.0,1539.0,462.0,348.0,150.0,589.0,3213.0,,4171.0,135.0,351.0,310.0,11423.0,1182.0,214.0,984.0,125.0,1252.0,452.0,319.0,738.0,495.0,4315.0,576.0,113.0,10405.0,1043.0,3236.0,1519.0,1372.0,4017.0,11619.0,104.0,,3163.0,334.0,1343.0,1244.0,524.0,233.0,,2073.0,112050.0,154.0,,1005.0,23400.0,167.0,2684.0,,305.0,48886.0,153947.0,1238.0,2429.0,728.0,417.0,1133.0,142.0,219.0,,1013886.0,
2020-05-02,310.0,488.0,1821.0,468.0,1292.0,977.0,5775.0,13110.0,1365.0,1555.0,174.0,2918.0,11892.0,134.0,755.0,38039.0,124.0,276.0,517.0,120.0,934.0,22764.0,9018.0,78897.0,1551.0,355.0,597.0,1421.0,714.0,296.0,3372.0,6924.0,645.0,672.0,1387.0,1913.0,1460.0,124.0,253.0,3000.0,50212.0,,207.0,126900.0,212.0,131.0,1374.0,,342.0,112.0,609.0,1689.0,10007.0,1591.0,76318.0,1414.0,13386.0,9156.0,78249.0,2975.0,364.0,922.0,150.0,9123.0,271.0,1602.0,504.0,348.0,192.0,594.0,3213.0,,4210.0,196.0,383.0,312.0,12377.0,1272.0,233.0,1083.0,138.0,1263.0,478.0,351.0,807.0,495.0,4715.0,622.0,115.0,11129.0,1084.0,3491.0,1647.0,1436.0,4328.0,13220.0,109.0,,3555.0,356.0,1343.0,1268.0,558.0,233.0,,2382.0,112050.0,162.0,,1005.0,23900.0,167.0,2719.0,,316.0,53808.0,164015.0,1413.0,2543.0,761.0,435.0,1212.0,148.0,219.0,,1052415.0,,488.0,1821.0,468.0,1292.0,977.0,5775.0,13110.0,1365.0,1555.0,174.0,2918.0,11892.0,134.0,755.0,38039.0,124.0,276.0,517.0,120.0,934.0,22764.0,9018.0,78897.0,1551.0,355.0,597.0,1421.0,714.0,296.0,3372.0,6924.0,645.0,672.0,1387.0,1913.0,1460.0,124.0,253.0,3000.0,50212.0,,207.0,126900.0,212.0,131.0,1374.0,,342.0,112.0,609.0,1689.0,10007.0,1591.0,76318.0,1414.0,13386.0,9156.0,78249.0,2975.0,364.0,922.0,150.0,9123.0,271.0,1602.0,504.0,348.0,192.0,594.0,3213.0,,4210.0,196.0,383.0,312.0,12377.0,1272.0,233.0,1083.0,138.0,1263.0,478.0,351.0,807.0,495.0,4715.0,622.0,115.0,11129.0,1084.0,3491.0,1647.0,1436.0,4328.0,13220.0,109.0,,3555.0,356.0,1343.0,1268.0,558.0,233.0,,2382.0,112050.0,162.0,,1005.0,23900.0,167.0,2719.0,,316.0,53808.0,164015.0,1413.0,2543.0,761.0,435.0,1212.0,148.0,219.0,,1052415.0,
2020-05-03,331.0,519.0,1872.0,472.0,1320.0,1010.0,5814.0,13180.0,1411.0,1568.0,177.0,3117.0,12211.0,159.0,779.0,40937.0,126.0,287.0,535.0,120.0,953.0,23814.0,9572.0,78910.0,1666.0,372.0,622.0,1463.0,765.0,296.0,3461.0,7084.0,645.0,686.0,1481.0,2132.0,1522.0,141.0,256.0,3000.0,50663.0,,207.0,129000.0,229.0,132.0,1374.0,,405.0,116.0,625.0,1706.0,10819.0,1665.0,77350.0,1473.0,13386.0,9593.0,79914.0,3205.0,367.0,985.0,152.0,9183.0,336.0,1703.0,527.0,348.0,197.0,632.0,3318.0,,4326.0,206.0,379.0,314.0,12377.0,1334.0,245.0,1256.0,138.0,1266.0,507.0,351.0,852.0,750.0,4817.0,641.0,119.0,12434.0,1124.0,3762.0,1671.0,1534.0,4547.0,15013.0,120.0,,3765.0,368.0,1426.0,1347.0,608.0,239.0,,2549.0,117248.0,172.0,,1005.0,24200.0,167.0,2732.0,,323.0,58259.0,175382.0,1498.0,2664.0,764.0,440.0,1271.0,148.0,219.0,,1093137.0,,519.0,1872.0,472.0,1320.0,1010.0,5814.0,13180.0,1411.0,1568.0,177.0,3117.0,12211.0,159.0,779.0,40937.0,126.0,287.0,535.0,120.0,953.0,23814.0,9572.0,78910.0,1666.0,372.0,622.0,1463.0,765.0,296.0,3461.0,7084.0,645.0,686.0,1481.0,2132.0,1522.0,141.0,256.0,3000.0,50663.0,,207.0,129000.0,229.0,132.0,1374.0,,405.0,116.0,625.0,1706.0,10819.0,1665.0,77350.0,1473.0,13386.0,9593.0,79914.0,3205.0,367.0,985.0,152.0,9183.0,336.0,1703.0,527.0,348.0,197.0,632.0,3318.0,,4326.0,206.0,379.0,314.0,12377.0,1334.0,245.0,1256.0,138.0,1266.0,507.0,351.0,852.0,750.0,4817.0,641.0,119.0,12434.0,1124.0,3762.0,1671.0,1534.0,4547.0,15013.0,120.0,,3765.0,368.0,1426.0,1347.0,608.0,239.0,,2549.0,117248.0,172.0,,1005.0,24200.0,167.0,2732.0,,323.0,58259.0,175382.0,1498.0,2664.0,764.0,440.0,1271.0,148.0,219.0,,1093137.0,
2020-05-04,345.0,531.0,1936.0,493.0,1354.0,1035.0,5849.0,13228.0,1441.0,1718.0,1063.0,3196.0,12309.0,166.0,825.0,42991.0,128.0,308.0,540.0,120.0,953.0,24921.0,10041.0,79016.0,1722.0,386.0,653.0,1489.0,827.0,296.0,3587.0,7183.0,645.0,686.0,1606.0,3300.0,1562.0,154.0,259.0,3000.0,50885.0,,223.0,130600.0,229.0,132.0,1374.0,,405.0,118.0,629.0,1717.0,11775.0,1876.0,78422.0,1490.0,13386.0,9749.0,81654.0,3981.0,367.0,1084.0,167.0,9217.0,381.0,1776.0,564.0,348.0,200.0,635.0,3379.0,,4413.0,213.0,392.0,315.0,13447.0,1382.0,249.0,1438.0,138.0,1276.0,518.0,400.0,945.0,750.0,5114.0,641.0,126.0,13550.0,1214.0,3945.0,1689.0,1664.0,4869.0,16639.0,124.0,,4134.0,372.0,1551.0,1408.0,619.0,241.0,,2549.0,118902.0,184.0,,1005.0,24500.0,167.0,2739.0,,328.0,63151.0,180152.0,1548.0,2763.0,769.0,442.0,1319.0,158.0,219.0,,1125236.0,,531.0,1936.0,493.0,1354.0,1035.0,5849.0,13228.0,1441.0,1718.0,1063.0,3196.0,12309.0,166.0,825.0,42991.0,128.0,308.0,540.0,120.0,953.0,24921.0,10041.0,79016.0,1722.0,386.0,653.0,1489.0,827.0,296.0,3587.0,7183.0,645.0,686.0,1606.0,3300.0,1562.0,154.0,259.0,3000.0,50885.0,,223.0,130600.0,229.0,132.0,1374.0,,405.0,118.0,629.0,1717.0,11775.0,1876.0,78422.0,1490.0,13386.0,9749.0,81654.0,3981.0,367.0,1084.0,167.0,9217.0,381.0,1776.0,564.0,348.0,200.0,635.0,3379.0,,4413.0,213.0,392.0,315.0,13447.0,1382.0,249.0,1438.0,138.0,1276.0,518.0,400.0,945.0,750.0,5114.0,641.0,126.0,13550.0,1214.0,3945.0,1689.0,1664.0,4869.0,16639.0,124.0,,4134.0,372.0,1551.0,1408.0,619.0,241.0,,2549.0,118902.0,184.0,,1005.0,24500.0,167.0,2739.0,,328.0,63151.0,180152.0,1548.0,2763.0,769.0,442.0,1319.0,158.0,219.0,,1125236.0,
2020-05-05,397.0,543.0,1998.0,499.0,1442.0,1071.0,5887.0,13316.0,1480.0,1744.0,1209.0,3259.0,12378.0,174.0,855.0,45815.0,130.0,321.0,545.0,120.0,953.0,26030.0,10415.0,79126.0,1807.0,399.0,693.0,1522.0,876.0,296.0,3807.0,7284.0,645.0,713.0,1771.0,3433.0,1632.0,180.0,259.0,3500.0,51476.0,,223.0,132700.0,294.0,133.0,1374.0,,450.0,122.0,630.0,1723.0,12847.0,1954.0,79379.0,1544.0,13386.0,10064.0,82879.0,4156.0,370.0,1173.0,173.0,9283.0,403.0,1947.0,575.0,348.0,200.0,638.0,3405.0,,4484.0,223.0,399.0,316.0,13447.0,1423.0,253.0,1653.0,138.0,1302.0,534.0,417.0,992.0,816.0,5635.0,641.0,130.0,14427.0,1315.0,4095.0,1712.0,1810.0,5269.0,18095.0,128.0,,4476.0,415.0,1574.0,1457.0,643.0,241.0,,2746.0,121343.0,194.0,,4074.0,25200.0,167.0,2740.0,,406.0,68166.0,187180.0,1619.0,2966.0,777.0,447.0,1405.0,158.0,219.0,102.0,1162724.0,,543.0,1998.0,499.0,1442.0,1071.0,5887.0,13316.0,1480.0,1744.0,1209.0,3259.0,12378.0,174.0,855.0,45815.0,130.0,321.0,545.0,120.0,953.0,26030.0,10415.0,79126.0,1807.0,399.0,693.0,1522.0,876.0,296.0,3807.0,7284.0,645.0,713.0,1771.0,3433.0,1632.0,180.0,259.0,3500.0,51476.0,,223.0,132700.0,294.0,133.0,1374.0,,450.0,122.0,630.0,1723.0,12847.0,1954.0,79379.0,1544.0,13386.0,10064.0,82879.0,4156.0,370.0,1173.0,173.0,9283.0,403.0,1947.0,575.0,348.0,200.0,638.0,3405.0,,4484.0,223.0,399.0,316.0,13447.0,1423.0,253.0,1653.0,138.0,1302.0,534.0,417.0,992.0,816.0,5635.0,641.0,130.0,14427.0,1315.0,4095.0,1712.0,1810.0,5269.0,18095.0,128.0,,4476.0,415.0,1574.0,1457.0,643.0,241.0,,2746.0,121343.0,194.0,,4074.0,25200.0,167.0,2740.0,,406.0,68166.0,187180.0,1619.0,2966.0,777.0,447.0,1405.0,158.0,219.0,102.0,1162724.0,
2020-05-06,421.0,570.0,2067.0,514.0,1472.0,1111.0,5975.0,13462.0,1508.0,1762.0,1403.0,3771.0,12441.0,187.0,911.0,48221.0,131.0,342.0,548.0,120.0,953.0,27006.0,10710.0,79204.0,2013.0,413.0,701.0,1560.0,954.0,296.0,4006.0,7492.0,645.0,745.0,1905.0,3433.0,1730.0,205.0,261.0,3500.0,52842.0,,240.0,135100.0,294.0,133.0,1374.0,,498.0,122.0,709.0,1733.0,14142.0,2197.0,80475.0,1571.0,13386.0,10465.0,85231.0,4496.0,375.0,1279.0,182.0,9333.0,490.0,2032.0,600.0,348.0,206.0,678.0,3412.0,101.0,4567.0,228.0,403.0,319.0,16810.0,1544.0,253.0,1838.0,139.0,1316.0,543.0,481.0,1013.0,858.0,5801.0,823.0,135.0,15413.0,1408.0,4280.0,1743.0,1924.0,5454.0,19865.0,129.0,,5431.0,470.0,1723.0,1519.0,741.0,244.0,,2746.0,123486.0,213.0,,4074.0,25400.0,167.0,2747.0,103.0,482.0,73285.0,189791.0,1875.0,3153.0,793.0,468.0,1501.0,158.0,232.0,127.0,1198832.0,,570.0,2067.0,514.0,1472.0,1111.0,5975.0,13462.0,1508.0,1762.0,1403.0,3771.0,12441.0,187.0,911.0,48221.0,131.0,342.0,548.0,120.0,953.0,27006.0,10710.0,79204.0,2013.0,413.0,701.0,1560.0,954.0,296.0,4006.0,7492.0,645.0,745.0,1905.0,3433.0,1730.0,205.0,261.0,3500.0,52842.0,,240.0,135100.0,294.0,133.0,1374.0,,498.0,122.0,709.0,1733.0,14142.0,2197.0,80475.0,1571.0,13386.0,10465.0,85231.0,4496.0,375.0,1279.0,182.0,9333.0,490.0,2032.0,600.0,348.0,206.0,678.0,3412.0,101.0,4567.0,228.0,403.0,319.0,16810.0,1544.0,253.0,1838.0,139.0,1316.0,543.0,481.0,1013.0,858.0,5801.0,823.0,135.0,15413.0,1408.0,4280.0,1743.0,1924.0,5454.0,19865.0,129.0,,5431.0,470.0,1723.0,1519.0,741.0,244.0,,2746.0,123486.0,213.0,,4074.0,25400.0,167.0,2747.0,103.0,482.0,73285.0,189791.0,1875.0,3153.0,793.0,468.0,1501.0,158.0,232.0,127.0,1198832.0,
